Temperature_c,Humidity,Wind_Speed_kmh,Wind_Bearing_degrees,Visibility_km,Pressure_millibars,Rain,Description
7.711111111,0.89,14.2646,348,11.27,1021.95,1,Normal
23.88888889,0.24,8.05,120,9.982,1013.8,1,Warm
9.933333333,0.77,6.0053,280,15.8263,1023.56,1,Normal
9.444444444,0.63,3.22,40,16.1,1016,1,Normal
4.294444444,0.85,12.1877,160,6.0375,1019.64,1,Cold
30.11111111,0.34,10.2557,137,10.5777,1011.43,1,Warm
13.67777778,0.94,8.1949,300,11.0446,1018.33,1,Normal
10.92222222,0.32,24.9389,20,10.3523,1013.9,1,Normal
8.822222222,0.72,23.2967,149,9.982,1022.4,1,Normal
27.16666667,0.56,4.7817,152,10.3523,1015.43,1,Warm
17.03888889,0.9,6.2951,252,16.1,1010.59,1,Normal
20.92777778,0.5,15.3111,99,11.3988,998.87,1,Warm
12.15555556,0.83,3.1878,295,15.8263,1014.39,1,Normal
32.02777778,0.37,10.0464,6,10.0464,1015.19,1,Warm
21.08888889,0.54,0.6762,223,7.2128,1031.05,1,Warm
16.08333333,0.39,13.524,3,9.982,1024.93,1,Normal
-4.994444444,0.93,2.4311,163,2.7853,1037.43,0,Cold
5.072222222,0.92,10.9319,234,9.982,1010.32,1,Normal
18.91111111,0.9,18.998,282,9.982,1010.67,1,Warm
7.994444444,0.77,10.4328,151,8.7262,1018.43,1,Normal
-11.16111111,0.91,3.22,170,3.8801,1025.9,0,Cold
7.777777778,0.96,12.88,150,3.059,1018,1,Normal
31.06111111,0.29,11.3183,229,9.982,1011.81,1,Warm
25.00555556,0.49,8.8711,214,10.3523,1011.2,1,Warm
2.077777778,0.8,11.4793,136,9.9015,1020.32,1,Cold
3.75,0.83,10.6904,149,9.7566,1019.76,1,Cold
16.11111111,0.44,24.15,130,9.982,1024.5,1,Normal
5.094444444,0.88,3.22,350,9.982,1027.72,1,Normal
13.88888889,0.93,3.22,260,16.1,1014.7,1,Normal
28.33888889,0.4,10.6099,215,15.3111,1009.2,1,Warm
7.25,0.86,2.7853,221,15.8263,1023.47,1,Normal
-0.022222222,0.85,4.7012,170,4.4275,1032.1,0,Cold
21.51111111,0.76,5.2003,352,10.3523,1017.41,1,Warm
22.34444444,0.29,16.1644,289,15.5526,1014.77,1,Warm
1.088888889,0.92,9.6117,309,3.5259,1009.56,1,Cold
7.461111111,0.99,4.9266,138,0.5474,1019.83,1,Normal
-0.555555556,0.85,14.49,0,6.118,1017.5,0,Cold
-11.80555556,0.91,5.1198,150,4.7173,1013.57,0,Cold
-7.122222222,0.96,2.7209,154,0.7406,1027.86,0,Cold
6.633333333,0.86,3.5742,261,16.1,1018.03,1,Normal
22.61111111,0.69,13.524,50,15.8263,1014.18,1,Warm
-1.222222222,0.92,3.0268,193,4.0733,1027.64,0,Cold
18.81666667,0.74,24.6008,160,11.1251,1008.47,1,Normal
27.82777778,0.35,13.1698,315,10.3684,1017.02,1,Warm
32.22222222,0.33,7.3577,328,10.3523,1015.69,1,Warm
27.77777778,0.46,12.4936,181,11.27,1009.95,1,Warm
6.111111111,0.93,11.27,210,2.576,1024.7,1,Normal
6.016666667,0.79,23.7475,252,9.982,994.75,1,Normal
19.33888889,0.7,7.3255,280,11.3988,1008.55,1,Warm
13.52777778,0.7,2.0769,17,9.982,1021.08,1,Normal
7.644444444,0.89,2.7853,265,10.4811,1026.25,1,Normal
11.23333333,0.76,10.4006,287,9.982,1019.71,1,Normal
13.86111111,0.38,2.254,6,16.1,1009.27,1,Normal
18.77777778,0.69,9.5312,338,15.3111,1016.36,1,Normal
28.67777778,0.59,2.4472,210,9.982,1013.23,1,Warm
7.044444444,0.58,9.8371,254,15.5526,1024.57,1,Normal
13.68888889,0.83,28.4326,191,11.27,995.3,1,Normal
-3.916666667,0.85,0,0,5.957,1032.96,0,Cold
-4.977777778,0.89,6.44,320,1.8676,1040.87,0,Cold
-5,0.84,8.05,200,3.059,1041.4,0,Cold
0.616666667,0.94,9.6439,183,10.0142,1020.01,1,Cold
1.144444444,0.93,13.0571,33,4.2826,1007.8,1,Cold
5.405555556,0.78,14.168,170,8.4203,1013.73,1,Normal
9.044444444,0.92,7.9856,244,3.22,1016.88,1,Normal
15.13888889,0.86,3.4132,158,15.8263,1013.73,1,Normal
4.988888889,0.98,5.2808,160,4.2665,1025.74,1,Normal
11.91111111,0.68,9.2253,30,16.1,1020.05,1,Normal
26.00555556,0.35,15.0535,224,10.3523,1013.02,1,Warm
17.87222222,0.69,9.5956,144,11.27,1012.47,1,Normal
11.16111111,0.66,24.0051,20,9.982,0,1,Normal
17.35,0.9,5.474,181,14.9569,1010.64,1,Normal
23.93333333,0.36,21.6062,201,16.1,1009.66,1,Warm
24.84444444,0.55,2.093,350,9.982,1019.99,1,Warm
32.63888889,0.32,7.728,202,10.3523,1013.14,1,Warm
17.73333333,0.94,3.542,82,11.6081,1011.84,1,Normal
10.85,0.72,3.703,280,15.2628,1013.98,1,Normal
10.51666667,0.87,15.9873,128,8.4203,1019.49,1,Normal
7.288888889,0.93,3.4293,299,15.8263,1021.44,1,Normal
23.88888889,0.48,8.6457,65,11.27,0,1,Warm
21.03888889,0.57,4.6368,120,15.8263,1021.42,1,Warm
6.15,0.74,5.7155,164,14.7315,1005.81,1,Normal
7.822222222,0.83,9.4507,139,10.2557,1022.89,1,Normal
18.79444444,0.9,3.2039,341,16.1,1016.12,1,Normal
18.76666667,0.67,12.6868,255,11.0285,1018.8,1,Normal
22.74444444,0.35,24.5203,306,10.3684,1005.45,1,Warm
19.84444444,0.64,3.9606,219,9.982,1023.6,1,Warm
18.78888889,0.71,9.9659,82,14.9569,1020.99,1,Normal
27.61111111,0.53,19.9479,292,15.3111,1009.51,1,Warm
9.466666667,0.65,14.0231,240,15.8263,1011.79,1,Normal
12.3,0.73,11.3988,319,11.27,0,1,Normal
6.227777778,0.69,9.338,183,4.2987,1028.6,1,Normal
26.12777778,0.54,12.8478,180,9.982,1013.26,1,Warm
12.65,0.73,15.778,359,16.1,1018.71,1,Normal
28.85,0.36,20.7046,294,15.5526,1014.95,1,Warm
15.13333333,0.95,11.0929,270,9.982,1012.76,1,Normal
12.29444444,0.37,18.7565,159,10.3523,1021.49,1,Normal
12.84444444,0.44,12.5258,120,16.1,1026.75,1,Normal
9.444444444,0.96,3.22,110,8.05,1019.9,1,Normal
5.383333333,0.86,16.8245,20,7.2128,1013.36,1,Normal
0.166666667,0.91,13.5723,359,5.2164,1018.51,1,Cold
-4.905555556,0.81,8.1788,309,9.982,1022.02,0,Cold
8.977777778,0.7,12.8317,140,10.0464,1014.46,1,Normal
17.32222222,0.92,9.3702,312,4.8139,1019.78,1,Normal
4.955555556,0.93,15.6653,180,3.4454,1036.08,1,Normal
20.43888889,0.61,5.8765,39,15.5204,1016.16,1,Warm
7.777777778,0.69,43.0353,141,9.982,976.61,1,Normal
22.26666667,0.52,7.5348,206,11.2056,1017.69,1,Warm
2.138888889,0.8,36.2411,311,11.4471,1010.24,1,Cold
35,0.28,12.9444,189,16.1,1006.47,1,Warm
9.083333333,0.83,2.8336,47,6.5205,1007.62,1,Normal
23.84444444,0.61,14.329,12,9.982,1023.09,1,Warm
8.888888889,0.89,0,0,4.025,1009.8,1,Normal
7.627777778,0.86,6.5205,319,13.3791,1017.15,1,Normal
-1.738888889,0.95,7.5348,10,0.5796,1038.05,0,Cold
32.25,0.35,11.4149,310,16.1,1016.19,1,Warm
8.911111111,0.55,20.4631,160,10.2074,1020.71,1,Normal
24.16666667,0.61,7.8085,91,16.1,1014.29,1,Warm
3.838888889,0.93,9.3863,113,3.5098,1035.4,1,Cold
21.29444444,0.67,3.6708,133,9.982,1016.96,1,Warm
20.08888889,0.43,4.8783,155,10.3684,1019.15,1,Warm
2.05,0.89,3.0912,216,5.9731,1018.51,1,Cold
18.79444444,0.53,13.685,21,14.9569,1017.02,1,Normal
11.06666667,0.93,11.0768,291,9.982,1022.25,1,Normal
22.65555556,0.32,6.2307,64,11.4471,1007.72,1,Warm
6.138888889,0.93,1.8032,275,1.8515,1025.7,1,Normal
16.01111111,0.75,11.3988,321,16.1,1015.7,1,Normal
-1.111111111,0.88,14.49,20,11.27,1018.2,0,Cold
22.80555556,0.73,10.8353,131,9.982,1013.55,1,Warm
14.86111111,0.72,3.5903,100,15.8263,1015.54,1,Normal
14.81666667,0.91,12.2682,220,8.4203,1015.9,1,Normal
2.777777778,0.89,11.27,150,9.982,1012,1,Cold
-3.338888889,0.86,2.7853,200,14.0875,1027.73,0,Cold
11.11111111,0.71,14.49,140,9.982,0,1,Normal
13.33888889,0.53,13.7011,160,14.9569,1016.69,1,Normal
16.06666667,0.62,9.5473,309,16.1,1020.12,1,Normal
19.42222222,0.93,0,0,7.084,1014.51,1,Warm
12.03888889,0.73,16.9694,28,9.982,1022.41,1,Normal
24.92777778,0.58,12.5258,9,9.982,1014.43,1,Warm
15.33888889,0.85,7.7924,79,15.6009,1007.22,1,Normal
7.016666667,0.74,20.5436,261,14.3612,1014.21,1,Normal
16.07777778,0.56,13.3147,147,11.4471,1025.72,1,Normal
1.972222222,1,29.8816,350,3.8801,988.7,1,Cold
19.87777778,0.4,15.9712,310,16.1,1024.86,1,Warm
6.666666667,0.93,11.27,200,3.059,1015.6,1,Normal
-3.844444444,0.88,6.279,291,4.4275,1038.76,0,Cold
23.88888889,0.58,4.83,180,11.27,1009.5,1,Warm
-6.111111111,0.88,4.7817,5,5.2164,1013.41,0,Cold
11.32777778,0.99,10.0625,169,9.7888,1011.21,1,Normal
14.85555556,0.51,14.1358,289,16.1,1015.18,1,Normal
18.79444444,0.85,6.0375,188,15.8263,1010.65,1,Normal
10.60555556,0.77,11.4149,162,14.329,1019.33,1,Normal
12.32222222,0.99,0.8855,26,3.4615,1009.99,1,Normal
22.17777778,0.43,9.0965,36,11.2056,1016.24,1,Warm
2.272222222,0.92,11.6242,154,3.1395,1029.51,1,Cold
1.122222222,0.74,20.4309,291,9.982,1010.92,1,Cold
2.222222222,0.79,12.88,190,9.982,1012.2,1,Cold
10.46111111,0.78,6.44,330,14.9086,1024.17,1,Normal
14.83888889,0.87,5.2808,224,14.9569,1016.64,1,Normal
7.961111111,0.82,20.3987,200,14.9086,1017.47,1,Normal
-1.344444444,1,4.9588,235,2.9785,1022.81,0,Cold
7.688888889,0.96,28.1267,339,4.4436,1005.14,1,Normal
-1.155555556,0.92,10.948,229,6.118,1019.78,0,Cold
22.71111111,0.51,17.066,309,9.982,1016.43,1,Warm
3.75,0.71,15.134,160,9.8532,1022.97,1,Cold
6.016666667,0.86,16.7923,138,9.7566,1010.69,1,Normal
14.95555556,0.72,22.3468,300,9.982,1019.1,1,Normal
-2.827777778,0.72,9.1287,353,8.1949,1029.89,0,Cold
-1.05,0.92,13.1859,71,6.5366,1009.53,0,Cold
14.32222222,0.76,19.1268,224,15.1823,999.63,1,Normal
2.222222222,0.92,15.8907,18,4.1216,1024.79,1,Cold
11.31666667,0.55,12.4936,214,9.982,1009.38,1,Normal
10.46111111,0.93,10.5616,139,14.9086,1007.57,1,Normal
1.061111111,0.53,10.6743,274,11.27,1019.52,1,Cold
12.91111111,0.67,15.9229,345,15.3111,1018.29,1,Normal
19.62222222,0.45,8.0822,133,11.914,1023.07,1,Warm
-11.1,0.82,9.0965,108,9.4829,1030.28,0,Cold
12.32777778,0.73,9.016,163,9.982,1019.62,1,Normal
2.072222222,0.82,33.81,311,9.2897,1009.89,1,Cold
12.71666667,0.64,26.5167,181,9.982,1002.97,1,Normal
1.455555556,0.74,9.8854,9,15.5526,1033.21,1,Cold
-7.822222222,0.7,3.6869,137,9.9015,1030,0,Cold
22.22222222,0.38,11.27,10,9.982,1022.4,1,Warm
12.22222222,0.74,4.7656,107,9.982,1022.49,1,Normal
16.17777778,0.87,6.6332,282,16.1,1013.84,1,Normal
2.85,0.92,3.22,230,1.3685,1029.3,1,Cold
12.08888889,0.89,5.6672,27,9.982,1010.72,1,Normal
0,0.96,14.2646,210,0.322,1035.71,0,Cold
17.22222222,0.87,19.9157,271,9.5956,1014.43,1,Normal
4.583333333,0.82,13.7172,194,8.4525,1019.38,1,Cold
17.66111111,0.97,12.1072,119,10.9158,998.09,1,Normal
7.661111111,0.96,17.066,293,3.5581,1011.19,1,Normal
16.82222222,0.23,14.0875,31,15.8263,1024.85,1,Normal
7.244444444,0.75,7.1162,309,15.8746,1007.37,1,Normal
-0.533333333,0.72,20.5436,290,15.8263,1025.94,0,Cold
8.944444444,0.92,9.3541,192,16.1,1026.3,1,Normal
9.011111111,1,9.5312,137,1.6261,1007.89,1,Normal
29.92777778,0.31,5.1359,105,15.8263,1006.6,1,Warm
1.066666667,0.92,12.558,18,0.3542,1007,1,Cold
19.83888889,0.7,11.3827,113,15.7297,1006.68,1,Warm
8.888888889,0.82,22.0248,311,9.982,1009.24,1,Normal
22.28888889,0.35,4.9105,149,9.982,1016.55,1,Warm
31.11111111,0.32,27.9013,150,9.982,1015.97,1,Warm
20.35,0.77,5.2003,176,15.1823,1017.15,1,Warm
13.85,0.83,9.8371,299,9.982,1021.41,1,Normal
15.05,0.99,8.5169,201,14.4095,1007.57,1,Normal
12.72222222,0.99,2.9624,87,14.9569,1016.19,1,Normal
14.80555556,0.47,13.5079,80,10.3523,1019.33,1,Normal
4.1,0.91,10.5455,291,5.2164,1018.87,1,Cold
10.36666667,0.78,10.7065,136,15.8263,1014.31,1,Normal
3.533333333,0.9,10.9963,70,5.3452,1026.41,1,Cold
16.06111111,0.58,9.4829,31,11.27,0,1,Normal
12.71111111,0.65,0,0,9.982,1028.21,1,Normal
14.92777778,0.6,12.7834,273,11.27,1014.88,1,Normal
15.08888889,0.69,25.76,160,15.1501,1008.92,1,Normal
27.08333333,0.57,17.0016,179,11.2056,1006.18,1,Warm
7.666666667,0.89,8.8711,157,9.982,1023.16,1,Normal
18.28333333,0.93,2.4955,161,12.0428,1019.9,1,Normal
19.05,0.26,2.5277,356,9.982,1017.91,1,Warm
2.044444444,0.83,0,0,15.8263,1025.27,1,Cold
6.85,0.8,9.0643,150,10.0947,1018.84,1,Normal
13.85,0.77,8.5652,324,11.0768,1019.92,1,Normal
16.59444444,0.9,3.381,347,9.982,1013.56,1,Normal
20.99444444,0.87,0,0,16.1,1014.92,1,Warm
0.216666667,0.95,5.957,223,10.2235,1007.9,1,Cold
19.21666667,0.44,11.0607,330,15.8263,1019.32,1,Warm
12.75555556,0.9,11.0768,10,11.2056,1020.91,1,Normal
7.844444444,0.88,17.6295,293,11.6886,1014.2,1,Normal
18.36111111,0.78,10.8514,357,15.8263,1014.35,1,Normal
14.91666667,0.73,16.1322,358,11.27,1020.61,1,Normal
25.69444444,0.47,10.0786,253,11.4471,1006.98,1,Warm
10.97222222,0.63,6.44,160,15.8263,1023.03,1,Normal
2.527777778,0.85,15.3272,191,3.864,1023.95,1,Cold
6.688888889,0.76,14.1036,10,16.1,1029.55,1,Normal
11.36666667,0.93,3.22,340,6.118,1022.24,1,Normal
11.07222222,0.93,0,0,4.2987,1016.41,1,Normal
10,0.61,28.98,290,11.27,1017.3,1,Normal
21.17777778,0.57,15.6653,160,10.2074,1011.95,1,Warm
7.311111111,0.86,6.44,256,14.9569,1004.79,1,Normal
-2.816666667,0.84,3.5098,189,9.8371,1024.01,0,Cold
-1.183333333,0.76,10.4972,212,10.1591,1032.72,0,Cold
0,0.72,25.76,10,16.1,1017.3,0,Cold
29.90555556,0.28,9.1287,357,9.982,1012.1,1,Warm
-1.227777778,1,7.889,102,2.9624,1019.31,0,Cold
8.816666667,0.55,24.6169,281,15.8263,1022.3,1,Normal
17.26111111,0.31,5.1037,139,10.3523,1025.3,1,Normal
6.466666667,0.83,12.9605,150,14.8442,1018.87,1,Normal
6.066666667,0.93,10.948,5,3.5742,1010.38,1,Normal
5.105555556,0.93,14.2968,65,8.3398,998.07,1,Normal
10.08888889,0.6,12.8478,171,10.0464,1013.08,1,Normal
5.577777778,0.76,14.0231,150,15.8263,1020.81,1,Normal
17.77777778,0.6,11.4149,291,11.2056,1013.26,1,Normal
3.911111111,0.61,18.3218,309,11.2056,994.86,1,Cold
11.06111111,0.86,16.5347,40,11.27,1006.18,1,Normal
27.56666667,0.27,9.0804,337,10.3523,1014,1,Warm
0.511111111,0.85,11.1251,40,16.1,1025.55,1,Cold
0.883333333,0.93,3.542,73,1.9642,1023.91,1,Cold
21.11111111,0.26,33.81,150,9.982,1017,1,Warm
13.00555556,0.55,13.846,285,11.3988,1019.13,1,Normal
14.44444444,0.6,6.44,290,16.1,1016.4,1,Normal
18.76111111,0.86,5.1037,342,10.5455,1018.68,1,Normal
21.11111111,0.55,11.27,350,16.1,1017.7,1,Warm
22.24444444,0.55,9.7405,329,9.982,1009.95,1,Warm
21.13888889,0.63,4.7817,170,9.982,1018.83,1,Warm
22.11111111,0.39,12.9444,261,9.982,1015.7,1,Warm
10.46666667,0.92,34.4218,330,6.2951,1006.78,1,Normal
21.16111111,0.81,12.7029,332,11.27,1015.72,1,Warm
1.527777778,0.81,19.7225,329,14.7798,1005.24,1,Cold
5.577777778,0.96,2.9785,45,0.3381,1025.7,1,Normal
8.816666667,0.89,12.5258,341,8.05,1019.27,1,Normal
22.67777778,0.61,9.6439,8,15.3111,1011.29,1,Warm
13.95555556,0.28,12.6546,330,9.982,1017.36,1,Normal
1.083333333,0.96,3.1878,338,0.322,1017.23,1,Cold
22.15,0.79,13.6689,41,15.8263,1015.96,1,Warm
26.11111111,0.47,7.9695,260,16.1,1014.2,1,Warm
22.2,0.39,8.9516,48,9.982,1016.93,1,Warm
11.16111111,0.71,23.4899,130,9.982,1022.66,1,Normal
7.066666667,0.83,5.9892,29,15.8263,1027.63,1,Normal
1.994444444,0.68,11.0446,320,15.8263,1026.87,1,Cold
-0.694444444,0.89,6.4078,259,2.5438,1031.57,0,Cold
7.244444444,0.65,21.6545,299,9.982,1025.61,1,Normal
9.927777778,0.77,21.6706,140,10.0464,1018.41,1,Normal
16.67222222,0.87,0,0,15.8263,1019.09,1,Normal
3.772222222,0.83,27.0158,160,15.6492,1012.54,1,Cold
7.777777778,0.83,22.54,310,11.27,994.3,1,Normal
6.05,0.77,17.71,270,14.9086,1023.23,1,Normal
12.76111111,0.95,6.762,282,15.8263,1016.26,1,Normal
17.65555556,0.47,13.0893,61,15.1501,1020.55,1,Normal
2.711111111,0.7,21.735,310,9.982,1013.58,1,Cold
12.13888889,0.75,7.6958,331,16.1,1014.76,1,Normal
17.87222222,0.47,7.0357,61,15.5526,1016.67,1,Normal
-6.094444444,0.89,14.2485,38,1.1109,997.72,0,Cold
2.022222222,0.93,12.0911,9,6.3434,1015.27,1,Cold
-3.75,0.92,20.6724,8,3.3649,1010.32,0,Cold
2.738888889,0.89,20.6241,30,6.1985,1008.52,1,Cold
16.11111111,0.58,11.27,160,11.27,1002,1,Normal
19.88333333,0.37,27.4988,10,16.1,1025.23,1,Warm
10.62222222,0.79,14.0231,160,15.8263,1015.41,1,Normal
0.166666667,0.81,7.5831,159,11.1251,1026.96,1,Cold
16.83888889,0.93,3.2522,206,14.168,1014.95,1,Normal
12.35555556,0.93,7.6958,76,5.957,1012.97,1,Normal
18.93333333,0.92,4.6529,29,9.982,1007.61,1,Warm
6.572222222,0.9,3.0429,78,8.1788,1019.67,1,Normal
21.11111111,0.41,22.54,310,9.982,1015.7,1,Warm
2.25,0.9,4.8622,333,7.245,1026.51,1,Cold
-1.783333333,0.76,3.22,330,8.1305,1026.02,0,Cold
7.694444444,0.77,7.0196,217,11.0768,1019.04,1,Normal
9.922222222,0.99,4.6046,250,6.1985,1011.96,1,Normal
22.15555556,0.57,6.3112,140,15.8263,1017.9,1,Warm
-8.772222222,0.73,10.6421,11,15.8263,1027.38,0,Cold
14.32777778,0.72,16.9211,301,15.8263,1015.87,1,Normal
11,0.39,14.5383,308,10.3523,1028.33,1,Normal
15,0.72,16.1,290,9.982,1016.6,1,Normal
25.87777778,0.46,3.1395,22,9.982,1009.91,1,Warm
17.06111111,0.94,14.5222,99,9.3702,1000.13,1,Normal
10.88888889,0.63,23.4899,160,8.9355,1019.25,1,Normal
10.02777778,0.96,10.8031,270,6.2951,1017.19,1,Normal
14.31111111,0.91,6.0858,306,15.3111,1014.71,1,Normal
7.916666667,0.95,11.3505,334,14.7154,1008.61,1,Normal
2.783333333,0.96,5.4418,192,8.1466,1007.54,1,Cold
1.111111111,1,1.61,280,0.161,1020.7,1,Cold
8.216666667,0.81,13.8138,159,14.49,1013.01,1,Normal
22.73888889,0.58,10.948,145,10.3523,1013.91,1,Warm
0,1,12.88,330,3.542,1013.8,0,Cold
9.955555556,1,9.4829,51,2.576,1024.69,1,Normal
31.16111111,0.61,11.27,160,9.982,1016.16,1,Warm
3.388888889,0.66,26.4362,20,15.1823,1026.1,1,Cold
12.7,0.95,14.49,250,9.982,1011.78,1,Normal
16.13333333,0.55,21.091,339,11.2056,1023.36,1,Normal
7.827777778,0.89,11.0446,161,7.084,0,1,Normal
9.622222222,0.92,9.821,259,8.6457,1004,1,Normal
7.311111111,0.79,17.0982,230,11.27,1013.46,1,Normal
18.82222222,0.84,3.22,130,9.982,1015.18,1,Warm
-2.261111111,0.85,9.8371,3,4.9588,1022.53,0,Cold
23.91666667,0.74,3.22,0,9.982,1013.3,1,Warm
3.294444444,0.77,17.8549,247,9.982,1011.87,1,Cold
10.63888889,0.81,0.4347,9,8.4203,1015.23,1,Normal
27.84444444,0.48,13.8782,48,11.2056,1020.53,1,Warm
29.97222222,0.24,13.6689,120,9.982,1010.57,1,Warm
16.57222222,0.82,10.8675,140,9.9015,1011.87,1,Normal
13.40555556,0.84,10.1913,162,11.753,1020.19,1,Normal
12.15,0.94,7.4704,108,4.3953,1010.59,1,Normal
7.177777778,0.93,8.05,10,3.703,1017.74,1,Normal
25.99444444,0.36,4.4275,49,9.982,1025.39,1,Warm
4.772222222,0.71,22.8781,160,16.1,1017.17,1,Normal
6.038888889,0.65,11.4793,312,11.2056,1011.33,1,Normal
22.25555556,0.51,23.2323,9,10.5777,1016.42,1,Warm
7.827777778,0.82,12.88,210,8.05,0,1,Normal
-1.205555556,0.85,20.0767,10,11.9784,1021.84,0,Cold
3.838888889,1,4.83,148,1.2397,1032.61,1,Cold
11.13888889,0.93,14.1358,319,6.3434,1002.12,1,Normal
15,1,0,0,1.449,1007.5,1,Normal
16.11111111,0.33,26.7099,311,16.1,1013.48,1,Normal
11.68888889,0.86,11.0446,50,16.0517,1009.01,1,Normal
12.06666667,0.87,14.0231,160,7.7763,1017.48,1,Normal
17.57777778,0.83,10.465,340,15.1501,1017.52,1,Normal
29.98333333,0.29,10.1752,305,10.3684,1017.74,1,Warm
19.76666667,0.46,14.0875,329,10.0464,1014.4,1,Warm
7.277777778,0.93,10.7709,242,9.982,1017.79,1,Normal
18.88888889,0.87,6.44,330,16.1,1015.4,1,Warm
10.02777778,0.63,21.3486,171,9.982,1010.82,1,Normal
12.77777778,0.61,0,0,16.1,1016.6,1,Normal
16.11111111,0.52,14.49,220,11.27,1019.9,1,Normal
15.06666667,0.9,2.8175,95,15.1823,1015.75,1,Normal
-2.8,0.91,35.8547,21,1.0626,1010.35,0,Cold
2.777777778,0.44,3.22,40,16.1,1030.1,1,Cold
18.98333333,0.64,13.4596,22,11.0768,1019.03,1,Warm
24.67222222,0.56,8.372,125,10.3523,1020.96,1,Warm
7.127777778,0.87,11.8013,244,10.0303,1025.3,1,Normal
19.90555556,0.53,15.6492,141,16.1,1024.51,1,Warm
7.966666667,0.86,6.2951,216,15.8263,1020.14,1,Normal
16.58333333,0.87,2.4472,220,9.982,1011.63,1,Normal
22.23888889,0.57,21.4291,281,11.4471,1011.79,1,Warm
29.88333333,0.4,10.7065,0,9.982,1017.48,1,Warm
12.93333333,0.72,9.4346,90,9.982,1008.25,1,Normal
20.05,0.78,0.3703,167,11.0768,1009.78,1,Warm
21.06666667,0.43,19.6742,30,16.1,1018.67,1,Warm
28.95555556,0.55,10.626,0,15.8263,1013.78,1,Warm
1.644444444,0.75,16.8889,271,11.8013,1016.08,1,Cold
28.96111111,0.36,12.7995,168,9.982,1021.36,1,Warm
17.28888889,0.51,15.5365,190,16.1,1011.74,1,Normal
17.21666667,0.88,5.5867,275,15.1823,1015.15,1,Normal
21.12222222,0.35,11.9301,282,10.3523,1014.98,1,Warm
-2.233333333,0.97,9.0965,352,1.5456,1016.95,0,Cold
10.65,0.93,3.6547,255,16.1,1024.42,1,Normal
13.26666667,0.79,1.9803,357,10.2235,1005.29,1,Normal
2.244444444,0.85,9.0804,122,4.5885,1016.49,1,Cold
28.83888889,0.29,16.9211,20,9.982,1020.32,1,Warm
6.038888889,0.48,20.0123,70,9.982,1026.3,1,Normal
8.433333333,0.9,3.864,273,14.7154,1016.52,1,Normal
15.49444444,0.95,3.3649,290,15.8263,1016.87,1,Normal
19.38333333,0.81,10.9963,191,16.1,1012.26,1,Warm
5.572222222,0.92,18.9175,313,6.8425,1005.09,1,Normal
-5.166666667,0.69,12.6868,70,15.8263,1021.14,0,Cold
24.03888889,0.36,2.4955,155,10.3523,1021.94,1,Warm
3.05,0.83,12.397,186,9.0482,1019.29,1,Cold
20.41666667,0.88,10.8192,119,14.5866,1011.09,1,Warm
16.99444444,0.6,33.6329,159,9.9015,1019.83,1,Normal
8.888888889,0.77,14.9408,272,9.982,0,1,Normal
17.24444444,0.53,8.211,177,10.2557,1019.46,1,Normal
33.93333333,0.32,7.5831,149,16.1,1007.9,1,Warm
12.77777778,0.72,11.27,320,16.1,1016.3,1,Normal
8.288888889,0.69,20.4148,299,16.1,1024.67,1,Normal
-4.916666667,0.92,7.3899,45,2.9141,1006.97,0,Cold
2.755555556,0.88,4.8944,24,6.3434,1022.56,1,Cold
6.088888889,0.96,6.2146,322,3.2039,993.92,1,Normal
11.9,0.9,9.8854,324,14.168,1016.11,1,Normal
13.66666667,0.65,5.0715,1,9.982,1018.35,1,Normal
6.383333333,0.67,3.1234,247,16.1,1024.69,1,Normal
10.45555556,0.75,6.2951,348,14.9569,1015.51,1,Normal
-0.522222222,0.91,1.5778,159,2.6082,1033.24,0,Cold
31.13888889,0.33,5.3774,192,9.982,1005.76,1,Warm
12.15,0.66,3.8801,122,11.3183,1028.11,1,Normal
-2.222222222,0.88,12.7351,309,11.0768,1018.18,0,Cold
5.911111111,0.87,2.7048,287,9.982,1027.52,1,Normal
8.388888889,0.64,6.2951,192,15.8263,1016.09,1,Normal
12.77777778,0.96,7.4543,163,6.1985,1005.27,1,Normal
0.872222222,0.83,11.0124,329,11.6886,1023.51,1,Cold
24.88333333,0.41,10.6099,121,15.8263,1011.3,1,Warm
22.10555556,0.59,1.9481,333,9.982,1020.84,1,Warm
23.81666667,0.69,8.1466,293,16.1,1016.26,1,Warm
7.755555556,0.95,9.9015,62,6.2951,1023.2,1,Normal
24.12222222,0.35,9.7244,222,15.5526,1015.23,1,Warm
22.77777778,0.57,1.61,321,9.982,1014.61,1,Warm
17.73333333,0.68,5.6189,98,15.8263,1012.39,1,Normal
6.177777778,0.93,1.9481,87,9.6761,1015.1,1,Normal
18.88888889,0.3,45.08,140,9.982,1012.5,1,Warm
31.34444444,0.34,9.6761,174,9.982,1017.01,1,Warm
17.93333333,0.8,6.3917,309,15.8263,1021,1,Normal
20.28333333,0.57,10.8353,139,15.8263,1012.75,1,Warm
3.938888889,0.56,28.6902,330,11.2056,1012.54,1,Cold
22.17777778,0.43,12.7029,210,16.1,1012.85,1,Warm
24.85555556,0.74,5.1037,307,9.982,1014.14,1,Warm
-2.222222222,0.81,17.71,350,0,1020.3,0,Cold
23.91111111,0.48,7.7441,126,9.982,1018.97,1,Warm
1.55,0.85,13.4274,190,8.0339,1020.83,1,Cold
